1.09677662266895112e-01,-3.04481656671519552e-01,-6.15351328583461296e-02,1.36179276122480181e-01,-1.02613477254028279e-01,1.81267110736045317e-01,-3.73010890613674206e-02,5.33238846619279450e-02,1.34196191962451639e-01,-2.32526927651197035e-01,8.87182196928505001e-02,-1.73366219418833040e-01,6.48058547393185885e-02,-1.44962941287815505e-01,-2.27112142692793451e-01,8.70108848466796259e-02,-1.58759867325800913e-01,-6.26843579461602990e-02,3.94326457821232365e-02,-4.45739505283081830e-02,-1.76642329022423328e-01,9.43457744947031329e-02,-1.58912961771382949e-01,1.21119922070798428e-01,1.31471269222098036e-01,8.56512876040145948e-02,2.17483724728288128e-02,-2.10525808236248418e-01,-1.24748959845811400e-01,5.77531065377704031e-02,-1.20723792289059911e-01,2.83236175082194730e-01,-8.57602375159872837e-02,1.44775132454711269e-01,1.09461832851155808e-01,2.31478373048157104e-01,3.03395916760354267e-01,1.37734133617561406e-02,8.10881321983499409e-02,-1.75988339799462545e-01
4.11299983002966565e-03,2.11083424471934303e-02,-5.02382882565932318e-02,2.68903694361789063e-02,1.03181650828045576e-01,-1.94874976377361897e-01,-9.70198451439174547e-02,-5.56090399459639936e-02,5.06370948698112167e-02,-9.93860255730660974e-02,6.77809896055978772e-02,-2.93108639756192113e-01,-4.26445837299574675e-03,-2.19547223470199174e-03,1.60753409134391456e-01,5.60591824266650912e-02,-1.97886470097429323e-01,1.06531279925799444e-01,-1.11276707735566235e-01,9.51255205213542010e-02,1.51991428419859676e-02,-2.11306908498710727e-01,6.09549788066352030e-02,1.35261816638260229e-01,2.16984097200302983e-01,-2.06366186357245407e-01,-3.93542782589468079e-02,-4.60288493658480408e-04,6.30081822111148576e-02,1.64056774787954412e-01,2.77494667614269663e-01,3.59717909266472458e-01,-7.83339996472232243e-03,2.79161052788985987e-02,-3.20227015573509854e-01,1.78358289710777745e-01,1.43506192983266195e-01,6.08929166106985317e-02,-1.92974366343029918e-01,-4.57551149239066729e-02
3.11499131444161739e-03,8.49432707790618718e-02,-1.61412319298929047e-02,2.03910867831671311e-01,2.70099549613598000e-01,1.58623370533385821e-01,-3.59470510164530167e-03,3.09623965677181312e-01,-1.21105729977942139e-01,-2.79963934923090962e-01,-5.82838322923092816e-02,1.39905626168350533e-01,3.57805519194545618e-02,1.25972788854979312e-01,-9.68665368898927182e-03,-1.02373478724646833e-01,1.04046546886853414e-01,-2.04887542152829727e-01,-1.01268527288224081e-01,3.30634872160566751e-02,-3.94557554784647213e-02,1.41591719328901217e-01,1.80014705628235044e-01,-2.43909447095146670e-01,-3.08114160493436935e-02,-2.32405447743045473e-01,-3.08443778049548090e-01,1.09729312057629549e-01,8.51135296902200966e-02,1.85667607200657551e-02,-4.01220504015795468e-02,-1.28160632567065336e-01,1.72692207926566060e-01,2.78336007002695562e-01,-6.12175084174049894e-03,2.01976117205627442e-01,6.19147910173781842e-03,-1.68581019414614314e-01,5.87298219183771952e-02,1.27210367871891772e-01
-1.39328578110752860e-01,-2.61739784449833875e-02,-2.02114630700599818e-01,1.32164534692382540e-01,8.75368274848169065e-02,-9.39433927633750721e-02,1.11235957500269073e-01,-1.23526953772098186e-01,1.83852422886253170e-01,6.66803381661627143e-02,1.42974734533136028e-01,3.32839032922653683e-02,8.93600758885916835e-02,-3.24191560893148482e-03,2.38938215533895798e-02,1.78962370466105025e-02,1.86878260429888365e-01,1.28369339974295477e-01,-2.02684171462153256e-01,-9.63823116492359827e-02,1.07063589277204024e-01,1.17588326192951315e-01,-1.63033526608101914e-01,4.39501598975360896e-02,6.21301896980622284e-02,-9.07630187500328423e-02,1.22986948782365449e-01,-3.43290498845020206e-02,1.10665088558672325e-01,-4.03277194095318023e-02,1.10270533347136004e-01,2.09789907682457512e-02,1.05296020993920575e-01,5.37715956352613211e-02,4.43677204057507379e-02,-6.35902651743877334e-02,-5.55147703329164008e-02,-1.04830584567036117e-01,-2.48493453317310375e-01,5.93834890100929241e-02
1.49956822773522513e-01,-8.38853045249718767e-04,-3.06444148833242593e-02,-2.11066458920283542e-02,1.15420408385185948e-02,-6.22598870388169356e-02,-1.87008727895889321e-01,-1.95552780700055578e-01,-1.02130223212284071e-01,1.75130788922488907e-02,2.42866502864893113e-01,-8.28217393547985570e-02,-5.44110519822360028e-02,1.78186752803631998e-01,1.37314230199199333e-01,-7.40843621330175423e-02,-5.14208174594945541e-02,-1.24950169647936427e-01,-1.95128832885676201e-01,-2.03259724452264146e-01,8.06917954804476784e-02,1.27428456966090370e-01,9.64013697983087808e-02,-1.68691235807013118e-01,-1.84995687784899193e-01,-2.93868640027609485e-01,9.06377922495569949e-02,2.19962860850487135e-01,-1.60717493290899946e-02,1.91387416960514395e-02,1.34446975712429195e-01,2.04615180350634807e-01,-3.39601495653152202e-02,9.00970011749437083e-02,-1.68834811552279890e-01,1.74282080407517886e-01,-4.17095072145084456e-02,-5.82082759596478302e-02,-6.81742808110559484e-02,-4.72973448053079573e-02
2.30834884443698006e-02,5.90048397842624639e-02,5.81396124903719932e-02,-5.14889054778935457e-02,-1.69152607800800131e-01,2.86991672507634112e-02,-4.92830955472433399e-02,-1.06829893884235749e-01,-2.41979085112306522e-02,-1.84457108711397026e-02,-1.64318825698349352e-01,2.11596233929574801e-01,-5.86252843867400633e-02,2.92939506529711291e-01,-4.22136445514486799e-02,7.69240000273340579e-02,-8.72251149676850773e-02,-9.52656006166742453e-02,1.37693113629084818e-01,4.52690818933913200e-04,7.19367424146744820e-03,2.03438355496192325e-01,2.88349184101388711e-01,-7.47085727767629881e-02,-1.93775661985157201e-02,-8.41843950393440510e-02,-3.25449763779441931e-02,4.82273260024982803e-02,4.66511631454420081e-02,1.43816582842976631e-01,2.12627326294461128e-01,8.72307039187900785e-02,3.58094230086773756e-03,-3.01256358523936544e-03,1.32438081396906715e-01,6.21652822319541457e-02,-1.92875277011719110e-02,-3.21121984474191137e-03,6.46177121041817681e-02,1.18834637368643872e-01
-5.22417941296817179e-02,1.23445100421392243e-01,4.17553097949278848e-02,9.76673647597723210e-02,-6.98187184220558366e-02,8.06584515012334496e-02,1.30807188103661931e-01,1.38946228867253635e-01,-1.05947453809862535e-01,2.25356568878559726e-04,-7.72135637849842571e-03,6.67223214222798650e-02,-8.76336641454456972e-02,-2.28531970562642593e-02,-1.70742729868877285e-01,1.33221068995994590e-01,-4.17501308879134891e-02,6.47353543749241700e-02,7.80336031007054873e-03,-4.14188082840905025e-03,8.91394273183540864e-02,1.46048441587636302e-01,-3.06589397900662142e-01,6.71461784631308539e-02,4.68724225014512108e-02,1.12324714185322357e-02,7.33635423808968595e-02,2.31359990452904285e-02,2.27315295901964302e-02,-1.95921840675118586e-01,-9.10719396811239396e-02,-3.55539479032947955e-02,-1.58180733152344682e-01,1.24747643753775159e-01,-9.32127682073732172e-02,-1.32166889462029841e-01,1.35556451377983889e-01,-2.40390585826548986e-01,1.79583512418745345e-01,-1.19491691717754492e-01
1.30411220771852743e-01,2.11283799558931590e-02,6.78630074708965747e-02,6.96472965036604857e-03,-1.09706284978987822e-01,6.65523282108209102e-02,-2.50754741955676597e-01,-6.80791314470262088e-02,-3.24172811169694541e-02,2.75530861120525418e-02,-7.06366625834595196e-02,1.14496634644683667e-01,-1.74034072114674393e-01,5.46221571144353199e-02,-2.23381990371515071e-01,3.19201169215626135e-01,7.62949366029611331e-02,-1.14771310038366853e-01,1.59443507195419193e-01,-2.81725174583650817e-01,5.58238357436833740e-02,-2.04048565893828027e-01,-3.31041598435008882e-02,1.44152543558187213e-01,-1.10075240180833658e-01,-1.95949348290624797e-01,-2.73966656231585046e-02,9.31270746220722173e-02,7.30755974278147202e-02,-1.29517664097219647e-02,2.73762761537271027e-01,-1.13571700255602134e-01,-8.82579938571580180e-02,-7.86277259148401853e-02,-1.84667862446899533e-01,-1.17787680518759985e-01,1.47784638850548489e-01,-2.59914625496239192e-02,-2.04136665702871256e-01,4.26510161818565436e-02
-1.11350782396270220e-01,-1.37898859334354834e-01,-2.53762006849466773e-02,1.28025660555203730e-01,1.18530062295406358e-02,4.91627829628689395e-02,3.61507458011886496e-01,1.41457854163692082e-01,-1.41761560441501733e-01,-7.15268565863356881e-02,8.04649896054982772e-02,1.40133607056588783e-01,9.01306355589248306e-03,1.64926996167983342e-01,2.83440859453077988e-02,-1.92987764235455272e-01,1.78407450954601005e-01,-7.74380748448675049e-02,-7.56230456784333233e-02,-6.93638579641558117e-02,-1.33105048066963660e-01,1.46488726663425051e-01,-3.70750667268959846e-02,2.73278394947567352e-02,1.28608533586920037e-01,9.20439082891208737e-02,-1.82390274084101717e-01,-8.83114896548710254e-02,-6.51162571140340291e-02,-9.69050843170264908e-02,-1.52500943965410724e-01,1.96662010458590358e-01,2.24308991919438677e-01,1.59219513869837820e-01,-5.39904816045246178e-02,-2.86390422428447081e-05,4.51403864963578205e-02,-7.43895808987506679e-02,-1.21722995941953169e-01,4.36585686381126409e-02
1.61382063793930608e-01,-6.74790669478642496e-02,-1.20429391352822615e-01,-5.58302794231094537e-02,-1.45558372462338704e-02,-4.17893990544847896e-02,8.48359052337317315e-02,1.86473078194910213e-01,2.71602753320811900e-02,-6.74798164155657049e-02,1.27103305272445372e-01,-9.12062960820709118e-02,1.71941280102665267e-01,-3.39701137847598256e-01,4.76439768032186212e-02,-1.07246052195291680e-01,-3.96024712557293990e-01,-1.01420748877714004e-01,3.15051677726253809e-02,3.55727894575266074e-02,-2.99045159185618477e-02,4.61829575043008825e-02,1.05720832548933663e-01,-1.86302805024713553e-01,-1.58318775043889935e-02,-3.48009871225051781e-02,1.85533305722238279e-01,4.31880833759626728e-02,1.12123779054143766e-01,-1.42096276004925637e-01,-1.84723175442773162e-02,1.88820052683007694e-01,5.06619903619961176e-02,-1.31118403160242841e-01,1.05636626310642967e-01,2.34194489732795552e-01,-9.49242210254000740e-02,-8.05386081680552895e-02,8.05223482365379495e-02,-1.52758174112481632e-01
