0,-8.7283643253159848e+00,-1.4902771730395996e+00,3.8780153309859227e+00,8.9192683695745174e+00,-3.4400600656720755e+01,8.5734080494760008e+00,-6.1575210460352610e+00,1.5553822482540960e+01,-1.1981063791014222e+01,5.3584453667080787e+00,-7.5184639036304102e+00,-2.5965103052665071e+00,1.1429072345412628e+01,1.1120119877082837e+01,2.6697709449275933e+01,1.5722926792300575e+01,-2.6926080376299857e+00,6.5291791526482292e+00,-2.0015553827493104e+01,-1.2985540135669270e+01,6.3867567628308377e+00,-6.8239414405451440e+00,-1.0047192271142936e+01,-1.8139827996133956e+01,2.9090337955224368e+00,3.1382497142479071e+00,3.1723691651017338e+00,-6.5660921247545030e+00,-4.0996270966404467e+00,3.1831495347692389e+00,-3.5115978299103272e+00,-3.8731815767443117e-01,-8.9271500476011418e+00,4.2706339670227775e+00,9.9195423521808355e+00,-2.2284450983522884e+01,4.9016509020024897e+00,5.6647768162515950e+00,-1.0402108587646083e+01,9.9329830618311039e+00,7.1415210631775716e+00,4.3267237153653753e+00,1.4619596207854979e+01,1.2618625784088962e+01,-3.7447284146599502e+00,-2.9658052626299241e+00,4.2654992315596552e+00,-7.8493312916291069e+00,2.8577639827464032e+00,1.2248314337463511e+00
1,-8.5343142288800300e-01,-1.9180146285370597e+01,-2.1429126154829983e+00,2.9955859439629022e+00,2.9234009584580100e+01,8.7603584727201174e+00,-2.2695349817799631e+01,-8.3003849977652866e+00,-9.4794614588319348e+00,-1.2881974722962608e+01,-2.9687823746173789e+00,1.8630756355364273e+01,1.5784282241145327e+01,5.8625777210077876e+00,6.0296314001561291e-01,4.3865560998025135e+00,-1.0251761738859141e+01,6.9274305502100324e+00,7.3322416676603570e+00,-1.1165196210008730e+01,6.0603389516196948e+00,1.6489254871815977e+01,-3.8246986972380430e+00,2.6911166760368822e+01,-4.7391473787937493e+00,-1.3913791018005600e+01,9.6283971390561579e-02,-2.0616700146977244e+01,-5.4337817516853342e+00,5.4246841481562340e+00,-1.0836514894305152e+01,-7.2328508090292309e-01,-1.8975072454612738e+00,-4.8896697316172579e+00,-2.4776213122171416e+01,-4.0440234358209555e+00,2.1148802802867873e+01,-1.8169387218680704e+00,-7.6185138125466834e-01,1.6651494335197345e+01,2.1831438077513914e+00,6.8201528412903345e+00,9.5530656343499376e-01,-5.1287814517728609e+00,1.9566158813485703e+00,-8.6961283498572115e+00,9.3576550579467881e+00,-1.0024161978905321e+01,-2.1831637876237718e+01,2.9302572137803438e+01
2,-4.8209373088885537e+00,-2.2845413224614465e+01,-1.6957666045228756e+00,9.3542955976772593e+00,-1.7477673080884677e+00,3.2391396704953379e-01,1.0411317707747433e+01,3.8069710891875950e+00,3.8176942890349372e+00,8.9455178230226207e-01,7.5661805190296469e+00,7.0262040633584668e+00,1.9952300558322747e+01,-4.3115730314397531e+00,-6.9295189984369427e+00,-5.2369672607412472e+00,-5.2968661714682570e+00,-1.2025497486807042e+01,3.1110552388747461e+00,-8.2035603330565188e-01,-1.2913299363990442e+01,7.0381180247596022e+00,-4.1342132011909740e+00,1.5242604164206441e-01,-1.6805946840193524e+01,-8.1242180465787701e+00,-5.2396037680890641e+00,-9.7744383765130092e+00,-6.4258756366691410e+00,-6.1648938463742571e+00,-9.4960262234513095e+00,-3.0987422183325419e+00,6.5228417492955542e+00,1.8989902465503604e+01,-1.2907994536356487e+01,-3.5409141364447834e+00,1.5715302000411616e-01,6.7408869013085866e+00,9.8419382129813400e+00,-4.9584769704852025e+00,5.0977477263261468e+00,1.3956841607830443e+01,1.2372364625788741e+01,8.8633974864068037e+00,-3.8471258405551650e-01,-7.1066512017203456e+00,3.6884375608065438e+00,-3.6154171167852889e+00,1.4686609492391655e+01,6.0489377679140652e+00
3,-1.2126235910632582e+01,2.8513625526726556e+00,2.5720709084414044e+00,1.3513182248833095e+01,8.1576876138978669e+00,-1.2941758908799288e+01,-1.8580674521579898e+01,9.8081199538125219e+00,-8.0505329781137256e+00,1.0107512006825181e+00,1.0381679411877388e-01,1.6588315057910997e+01,-1.1734424627953151e+01,-7.6880960945094703e+00,4.5277865750656145e+00,-1.1696492473068925e+01,1.2687991190568585e+01,-1.3057730874054906e+01,-2.9026139972545897e+00,1.3387463615909063e+01,-7.4530454370972246e+00,-1.7547681968010455e+01,1.7071851572867278e+01,-1.4340722253441629e+00,-3.9577348873895692e+00,2.4224021201431301e+00,2.7731360093786481e+00,-1.4026739608607064e+01,6.7048987105661073e-01,-3.4160167735344480e+00,-1.4061879050099855e+00,-1.6319190016366822e+01,-1.2676707631248277e+01,-3.0429898845975365e+00,2.1926045887440111e+01,2.0065672985087502e+00,-1.3284846747876640e+00,2.0022527361868324e+01,-1.8769387166713518e+01,-5.9095868029408809e+00,1.0911713182570429e+01,-1.2983639317989857e+01,2.6740044468452172e+01,5.2550521113175233e+00,5.9059877013927107e+00,6.3452194604019563e-01,1.8723312465837736e+01,1.9273757359035534e-01,1.7404417672677627e-01,-1.5889567734998573e+00
4,-1.6401202508173526e+01,-4.4919159439056404e+00,-3.6644015663435159e+00,-5.0352312585415993e+00,2.1010349556186085e+00,-1.0052320568976395e+01,4.0858482004626602e+00,-1.2869307809494073e+01,-7.2524317415658524e-01,-1.8694758606056215e+01,2.4443065450144665e+01,-1.1963437930453818e+01,1.6930324841651139e+01,6.9673869075790948e+00,2.2719755105170356e-01,3.0076614212044528e+00,2.3058646306412150e+01,-1.0697897973911696e+01,6.3105236132966906e+00,-1.1121903542245525e+01,-9.1972099738954185e+00,-3.4390350974784756e-01,-1.8550786996405420e+00,-1.8986200191936238e+00,6.7762021214183488e+00,2.5346848123768840e+01,1.3285076732248811e+01,8.4169185723422490e+00,5.6174525276018832e+00,-3.4537644036743389e+00,2.2016927500136902e+00,9.2147630977933641e+00,-1.3854871601839399e+01,-1.5964818423825999e+01,6.2983648967499617e+00,-8.3795492630771768e+00,-1.3223658331739732e+00,3.9660054408960743e+00,2.5228048570186337e+00,9.5796800261042065e+00,-6.0631964931541038e+00,1.9190737195643099e+01,6.6160703819069078e-01,8.5235148816664363e+00,-1.5517604705099904e+01,3.5896119392422232e+00,-1.2324601523546910e+00,5.6263346258731839e-01,-2.5259385792249073e+01,-2.8251531575222906e+00
5,-6.4571592103498929e+00,2.7884882459638232e+00,2.8826772866376025e+01,-1.1507132669055560e+01,-1.0261850885935770e+01,1.4572738629362188e+01,1.1102558898977822e+01,-1.4462229326422367e+01,5.5849982460534386e+00,-8.7362702884829044e+00,-1.1865434888587577e+01,8.5389045727386357e+00,1.5595528369090502e+01,-1.5019891847265935e+01,8.1593994698278838e+00,-1.5646048831552484e+01,-2.3762133062833928e+00,-1.3467414109285173e+01,3.7653419408093751e+00,6.1020293968663069e+00,3.8475172378790252e+00,-9.6163176231191407e+00,-2.4327885154550675e+00,-1.0683979531463445e+01,-4.6196904787227941e+00,-2.4603642680769891e+01,3.8608322608162764e+00,-3.5599996866060351e+00,-1.2715894687756524e+01,1.0049138746803951e+01,2.1479213895158331e+01,1.9506629976272102e+01,1.2292258400448395e+01,1.4796871826371575e+01,-1.7433973134241004e+01,-6.6352660409320396e+00,-3.7945145963717613e+00,-9.6415611011080706e+00,-1.8667846109825952e+00,1.7351461333194912e+01,-1.2313203212963504e+00,-1.6039249703624737e+01,9.6219518446787990e+00,6.8647794975596410e+00,1.4820434421920877e+01,-7.0693352609431204e-01,-1.1027931717609523e+01,7.6804450460377283e-01,3.4696766329893389e+00,2.6439221046113488e+00
6,-4.1225476358391111e+00,-7.3815999158860928e+00,1.7025949742638373e+00,-2.5319069800918701e+00,-3.2711978706374711e-01,-3.6386158231947112e+00,-1.4435749193689368e+01,3.1059251797567109e+00,-1.0010774279600196e+00,9.5371223710601682e-01,-4.9174565431114958e+00,6.1341201854500396e+00,-3.2460461789194590e+00,6.0496787071540492e-01,1.1216194384099014e+01,-9.6471280790439309e+00,-1.4129735275704483e+01,4.6213577272260320e+00,-1.6559457061239051e+01,-3.4179426660669127e-01,1.7537249194968525e+00,-3.9147861697321260e+00,-1.4696350968133094e+01,6.0191131618462537e+00,-9.5941229579557614e+00,8.2689841857312241e-01,2.5988539878004271e+01,6.6589503968882360e+00,-4.8866854349926507e+00,-4.4683882453257482e+00,-3.2438065812115857e+00,2.3721289684447413e+01,1.0340626842232803e+01,9.2760457050816587e+00,1.4534513124586306e+00,-4.5471239953866762e+00,-8.7512332549802565e+00,-1.6530477310480016e+01,4.6152751894970629e+00,5.9741861675869541e-02,1.9137270940781641e+00,9.3818250817424236e+00,7.9803118762887131e+00,-1.2319735438236434e+00,2.6108080498236941e+00,-2.9554311349408997e+00,3.5837399426318419e+00,2.1947638198793065e+01,-6.6461501112473202e+00,-2.7238162956173042e+00
7,-6.4080312520894349e+00,-4.1841201429249244e+00,8.0235863476066385e+00,-1.2473406655226444e+01,-3.6426540980840998e+00,7.2957680187350116e+00,1.8116222105550456e+01,7.4942493472308114e-01,-1.0369806921741059e+01,3.0450266280027960e+00,9.6190525743182516e+00,6.3371866256869174e+00,-9.9884839764270321e+00,3.3535576929527342e+00,8.0786911209314383e+00,-4.5903520554139394e+00,-3.1094681108554898e+00,2.3077857405605795e+00,1.7857937180690058e+00,-2.2599705331585429e+01,7.9997413907774879e+00,-1.2321326852396911e+01,-7.2802101735548563e-01,-4.4347790038339303e+00,6.2814940963835530e+00,1.4613077808465176e+01,-7.1114363588837248e+00,-7.7473404878124121e+00,-2.4588370246746600e+00,1.1940257573916648e+00,3.6835179473792965e+00,7.2459699688213179e+00,3.2753718080470908e+00,1.0317897322137732e+00,-2.2041226542316330e+01,-2.0229792665249136e+01,1.4527501747418607e+00,-1.5174490729905690e+01,1.7093420154785349e+01,3.8879001993199808e-01,5.1663628234916690e+00,1.7843890480176494e+01,1.6839312427663604e+01,-6.6146677791442716e+00,5.8544860466826776e-01,5.2470460031667621e+00,-2.5719437718867898e+01,8.7488136156156582e+00,1.1357282345809951e+01,3.1871840581204527e+00
8,-1.5320083914792157e+01,1.2676582903691604e+00,1.2462449413898703e-01,-1.5091106302564503e+01,-1.3063253252273594e+00,4.3726950467343801e+00,-1.6866804880816506e+01,1.2273451527331515e+01,1.2575719345116059e+00,1.2134846493033464e+01,4.1573510092014114e+00,-6.1088647325501686e+00,2.6474829638373012e+00,-6.6783557922885406e-01,-9.4482306068186599e+00,-2.0952096776029858e+01,3.7506617076379950e-01,1.0159139318782600e+00,4.3034361055192214e+00,8.0338703232529642e+00,-1.8804683653661218e+00,-2.3080684363618779e+01,4.6361754780928383e-01,-2.3213120396221434e+01,-8.2216828121972156e+00,-5.1705347350317048e+00,8.3866184499699301e+00,1.5449784672809425e+01,-4.5278596385053875e+00,1.0246692325957332e+01,8.9990178255943469e+00,6.9492370050396990e-01,-6.5969381424680034e+00,-8.1629267583506071e-01,5.1214277559377148e+00,-1.1436973825979669e+01,1.4824729780546635e+01,1.6026677778819916e+01,3.9468150525677732e+00,1.7331568078525446e+01,-1.1267729652407812e+01,1.8952451849351743e+01,1.2429709667678249e+01,-5.1853927355882323e+00,6.0239240770959448e+00,1.1018797198744906e+01,-5.5203946579145553e+00,-4.0128819675110983e-01,-3.8909082275145064e+00,-4.9091075090570211e+00
9,-1.9346130094941592e+00,1.1646062737816621e+01,1.5828039070800408e+01,1.0165410635351741e+00,-1.6647611084336177e+01,7.3701636874239931e+00,1.8668997925161936e+01,3.2711127873367252e+00,8.7418611650321907e+00,-6.4078202021485247e+00,1.7774341933551135e+01,1.5087050864247097e+01,-5.1419077748999236e+00,-1.3264252671150903e+01,-8.5613403714046648e+00,1.1200825596674575e+01,2.7443528461224997e+00,-1.5798659620279341e+01,-7.7908603211664007e-01,-2.6442310757279408e+01,3.3514134378710789e+00,6.8205021271412358e-01,-2.9146982107078101e-01,-2.8023805756822950e+00,2.1529637562249038e+00,2.6531026627828962e+00,1.2944279322117340e+00,1.7910094598012936e+01,-1.7689478819778316e+01,-1.5931098967976760e+00,1.4015420638168635e+01,1.2156140741025368e+01,4.9502998945686558e+00,-2.1674507595703321e+00,7.6510877595186058e+00,7.4813947706883352e+00,-7.0779984132296034e+00,-1.0080630915015931e+01,5.1434131715575235e+00,-1.3036697334740285e+01,1.8942340285588632e+01,-3.9068411784629085e+00,1.2089898378120514e+00,-2.7202549953843014e-01,-1.1531552509723536e+01,9.5496266192335466e-01,-9.7755308833224692e+00,-1.2109090438476571e+01,-6.0190136506599190e+00,-2.0566579819192384e+01
