-5.2235570972477552e-02,4.9206999307757893e-01,-7.0620411365469113e+00,-3.3968853460666787e-01,2.2428493072514444e+00,2.1211729920594498e+00,3.2177607143308533e+00,2.4169649292113156e+00,-4.2227603065479329e+00,-5.6698864648661065e+00,-3.7884009809635359e+00,-1.9887123997630843e-01,7.8916424027115140e-01,-2.7010085018236840e-01,-2.8514851454409085e+00,-4.5389177093826982e-01,4.4836955841144421e+00,-2.3213617926673118e+00,6.0459131751852646e-01,3.1806060133273655e+00,3.1525773288337380e+00,2.9452129294126750e+00,-5.9481368847923566e-01,2.2662705615569583e+00,6.3935926874558682e+00,6.3611041970606275e+00,-3.1875052948118432e-01,-3.7523094536111810e+00,-1.2142133141064502e+00,-7.8322039919814723e-01,-1.3172148233862155e+00,1.1879641873701661e+00,2.6200401337987129e+00,3.8615219707782198e+00,5.3347305871646817e+00,-2.9828899644546087e+00,-1.0214115881773289e+00,-6.1525476327120932e-01,4.3486863402214953e+00,3.5987095938796712e+00,7.7927404232728659e-01,2.6928215214758402e+00,-1.5882088889445904e+00,-5.4639680760738409e+00,-6.8603789761248581e+00,3.0541587538883688e+00,1.6076982271307518e+00,-6.3198155583542341e+00,-2.1386386575225197e-01,9.3665221609663629e-01,3.4378364000463337e+00,-1.3065986870346555e+00,4.9253402095115023e-01,-2.6305560523092986e+00,3.9267693829441810e+00,4.7053878285974680e+00,1.8753261583311143e-01,-1.6104034601975474e+00,1.0622207397586394e+00,-2.3813309967549556e-01,1.9511830209056809e+00,4.6356607768399138e+00,4.8938098709407258e+00,2.6876461433513814e+00,9.5284614372199883e-01,1.3239713364818635e+00,1.4410683087395554e-01,2.6639492230745989e+00,-2.4497347663268574e+00,-1.5258583142001902e-02,-3.7530748490083106e+00,-7.2240777513307703e+00,3.3416654306593978e+00,-4.1439881617665737e+00,-3.3756143789752890e-02,2.5689164309105825e+00,3.8712136344279595e+00,1.5887530997483741e+00,-3.3578090727126555e+00,1.7177076046120940e+00,1.5636943245998722e+00,8.4940435880356606e+00,1.2872881959678661e-01,-1.8004182530516659e+00,-6.7683667818245876e+00,4.6495445765133259e-02,-1.6327782966162065e+00,7.5695735756549274e+00,-2.2606333369758529e+00,4.6245924725500949e+00,3.0242197579427317e+00,-1.9531737422885811e+00,-4.3583138462336196e-01,-8.6778499463329628e-01,-3.5734452303856914e+00,-2.4408350609015859e+00,-2.9847630619342906e+00,4.0383413784966296e+00,3.9510798665133440e-01,-1.5757049480893590e+00
4.4687127537779956e+00,-5.9327598136557631e+00,9.6946498135565684e-01,2.3542078353152847e+00,-5.1318316308652738e+00,-4.8940959852220631e+00,-3.2814013638650934e+00,-2.3595731162405573e+00,3.0820507117191653e-01,1.8601236556557962e-01,6.2019302410922250e-01,1.9839183406560523e+00,-8.0075603032717613e-01,-6.5185040228414683e+00,-2.8796787685503520e+00,-2.3019593492967827e-01,1.6682446219276810e+00,-5.4364620229301144e+00,5.0102936268940845e-01,3.2943783498610766e+00,5.5788259490284835e+00,3.5586349112996123e+00,-2.2640053676119365e+00,2.4203747405746827e+00,-2.4810309105488706e+00,-1.0660044517777658e+00,-4.2394565569053544e-01,4.9094999761393454e-01,3.2786676815939386e+00,-4.7727954723453578e+00,-2.8119829805645660e+00,-2.3520532067876734e+00,6.3879159925195630e+00,1.0886397518470996e+00,-1.4314517661475417e+00,4.3510160642638311e+00,3.7979879909658827e+00,2.5366907773053904e+00,-5.0816200560878801e+00,1.6236669270375899e+00,3.0322645221428526e+00,-2.2764648450452074e+00,2.3503104548672820e+00,1.8965686146075122e+00,-3.5121079936675557e+00,-7.4733479226058452e-01,-1.2310172731900624e+00,9.1694758422190048e-02,-1.0159262589217526e+00,4.9301722640015679e+00,-2.9124754222679456e+00,-1.0494906684420537e+00,-1.6543585941307088e+00,-5.9131509578127952e+00,3.6464253803331004e+00,2.8226996237963595e+00,5.8626226822582106e-01,-2.0370152190413764e+00,4.4656403949473091e+00,-3.2875713443651156e-01,-1.0593070395044080e-01,-3.5929078751034775e+00,1.8836809510025785e+00,-1.9677477667212555e+00,4.5495251377838564e+00,3.1838018928623466e+00,-1.9214665118427607e-02,2.6948599991542892e+00,2.7029385491945925e+00,3.4110351495409091e-01,-6.9355719141508410e-01,1.0636701955370544e+00,3.2365080834250528e+00,-4.4723700366903509e+00,2.2917144601123574e+00,2.0807574223990146e+00,-1.0278431045488634e+00,-1.0323397567830578e-01,6.0053049686966435e+00,-3.0083081980585286e-01,-1.1452958140523797e+00,-3.6155717726828898e+00,1.4866069961589423e+00,3.6340081527468637e+00,2.1568911700754159e+00,7.7150784109386461e-01,3.2206017912540887e+00,-2.3361060050147433e+00,2.1880461104060345e+00,-8.0543033016578018e+00,-6.9940522930202782e+00,3.5085451035930690e+00,-7.9039883574515568e-01,-2.1014569368542011e+00,2.4882208280880218e+00,-1.6169851788291401e+00,-2.2737960158244968e+00,-1.9605422834643342e+00,-2.0572548029960518e+00,5.5326243915322926e-03
-8.2375096821714955e+00,-2.8175225127080363e+00,-7.3526091511103875e+00,2.1098041134188383e+00,2.9297222816742665e+00,2.4017474616622012e+00,3.8727264626078051e+00,1.1382690977147014e+00,-1.4532108816315694e+00,7.2695389684312506e+00,-1.8680193259629836e+00,1.1721253400234222e+00,-1.3834995319157908e+00,4.8446119476206748e+00,2.5847580083023325e+00,-1.7037043259837164e+00,-2.4899761217284277e+00,-1.0401295018332928e+00,-2.5235698165161686e+00,5.8153066985375412e-01,-1.4427244888046298e+00,3.5081935370324047e-01,-6.2292449522711801e-01,-2.1782833607678529e+00,1.5537301200504627e+00,-9.5586218531804579e-01,9.0851504340105105e-01,-2.5753485344390676e+00,-1.2799275356137535e-01,-1.0600469139690634e+00,-1.2367433710888243e+00,1.1229724007195769e+00,2.3770055309606666e+00,4.3461635787466300e+00,1.0788375980902343e+00,1.3138792211830785e+00,4.0685771356801101e+00,8.6733007855636451e-02,-8.5684355415822644e+00,-2.5346100406483059e+00,-4.5239891059592718e+00,1.2114513574750547e+00,-1.2566140973266922e+00,1.2758860859794705e+00,9.4125744581285242e-01,3.6301406801032399e+00,-1.4660431385412496e+00,-1.2568866032086288e+00,6.7969806512981101e+00,-6.1334513154510129e+00,1.6066181376209154e-01,3.9643944247537422e-01,9.8900637232247646e-01,-2.6166649513952128e-01,2.3740886704800648e+00,-5.3166011976973460e-01,2.7017748280077813e+00,-2.7809392698494417e-01,-1.7563893424832642e+00,-5.7851513642370147e+00,-6.3746436506128390e+00,7.3404587192910919e-01,2.6991452591799421e+00,-2.6444105901899766e+00,-1.8686729805945004e+00,9.5849716203790591e-01,-1.0247629746703846e+00,-2.0245077576605341e+00,-1.5344320043675292e+00,-1.9816574941542575e+00,-4.2968708193067711e+00,2.7625754909845153e+00,-5.7245217502383694e+00,8.4441294005301537e-01,3.0478927332658872e+00,1.1594704172345307e+00,2.5374553914571272e+00,3.2613584098007604e+00,3.2109946238237319e-02,1.4738828073926693e+00,3.0325053752634235e+00,-4.9894794470264781e-01,2.4152110225043044e-02,2.3252609077721891e+00,2.6343291498403616e+00,3.0929457827231168e+00,-3.3819802489063044e+00,1.7144403037785887e+00,1.5357086963353070e+00,-1.9252742924356121e+00,-1.9335404090248587e-01,-6.6040990044380417e+00,-2.6587458994118296e+00,-3.5878477407704525e+00,-1.8088010030700155e-01,-3.0643701931186835e+00,7.4875662155141756e+00,3.5959525203085785e-01,-9.8987770961265220e-01,-3.5294310901537655e+00
2.2202137166972911e+00,-1.0784907693761232e+00,4.6912063606962523e-01,-3.5710273344772414e+00,-5.9346598426234776e+00,-9.0285396854236986e+00,-8.9236248489470460e-01,-3.4547453491695252e+00,-1.6705560645047237e+00,-5.8141581807778620e-01,5.1200372565488206e-01,-2.5820429523808470e+00,-2.8151456729468531e+00,4.9172322767152528e+00,-4.2005248660706620e+00,2.2882021819558913e+00,-2.5799951305659334e+00,9.0985188681359963e-02,1.4587655186839603e+00,1.8132619101653962e+00,-3.9403763704532819e+00,3.2870903652870300e+00,-6.2658359052031960e+00,6.4627576461259659e+00,-7.8734825402200723e+00,-5.3328055216579706e+00,4.2167400337743660e-01,-7.7801073335907995e+00,-2.6126100047289671e+00,-2.0536731374053550e+00,-2.9787447302539158e+00,-2.6674069111709402e+00,-8.9373904808346871e-01,2.2514769472339164e+00,3.0043795271656242e+00,3.6559661881857863e+00,9.9990671504588513e-01,-4.9077413854687141e-01,-4.7141524208311436e+00,-5.9708027312313465e+00,-4.6685588532586717e+00,-4.8651678859405383e+00,5.7320755892120756e+00,3.3913885729621995e+00,4.0413315397079987e+00,-4.9523606760041643e+00,-2.2032397591340716e+00,8.4913857566025381e+00,2.4375963246190433e+00,-4.2873483392224392e+00,6.5638250418080724e-01,6.6660967251797247e+00,6.5076547113094501e+00,4.8687113256332921e+00,1.0292115739350152e+00,5.2131946590735696e+00,-1.7322130692238558e+00,-2.6433625018409317e+00,1.9990544722670434e+00,-6.3213037931919009e+00,-2.6587035846756821e+00,3.8714782467864914e+00,-1.5251773463942280e+00,3.0348054960458306e+00,1.3921033363714743e+00,-2.7551585797312348e+00,2.6939243156706949e+00,5.3829125787254801e+00,2.6174068877395378e+00,-3.9624538964352198e+00,6.7688673120498410e-01,3.2823019122784975e+00,-4.3552830992940246e+00,2.6203341293846174e+00,3.9205237684821386e+00,-5.3389900066834031e+00,-3.8027280980352174e-01,-6.8092442411001635e+00,-5.6921866131974106e+00,1.3812244579192796e+00,5.4315898644177594e+00,-2.2512713401541018e+00,-3.9637166530394579e+00,-5.0082640487929586e+00,7.1859819546694572e+00,1.2617754981644058e+00,-4.1213909374607178e+00,-2.0487372505391397e+00,-4.3608172905942348e+00,2.2649307293671015e+00,-2.3962102723626884e+00,-6.2476337103756387e+00,5.7458455638680919e+00,2.8344627859707434e+00,5.4625425098279989e-01,3.2639539321378819e+00,1.0296336696203323e-01,-2.8652280564232457e+00,-1.3426142316895806e+00,1.3185423307984561e+00
-1.5065728837360930e+00,-1.6594304548962349e+00,-2.1208246240467989e+00,-8.4387837845684155e-01,-4.2485576986056284e+00,6.8529456983569208e+00,5.7649443157976608e+00,-3.2864072547243808e+00,4.1129412585544287e+00,-2.8471410767599425e+00,-2.2465670438441823e+00,2.7361190041318011e+00,1.8994011226734180e+00,9.4438059482537906e-01,-7.1930461792015956e+00,-2.5946519987950306e-01,-5.9954132319124409e-01,3.2749645987592402e+00,-2.8267532807428335e+00,4.2869529312858567e+00,2.1868980224873029e+00,2.5079406242889366e+00,4.8034347818683374e+00,-8.7097590598934342e+00,2.5619359264532204e+00,-4.3151976947502675e+00,-2.1832930974059215e+00,2.0859243984162843e+00,-7.4503541801487494e-03,3.2413319894516572e+00,-3.2114144409430581e+00,5.5300029113151683e-01,1.1468330641631441e-02,-2.3913498574219920e+00,4.9500314432370596e-01,3.2462720175380264e+00,-1.5979646089472641e+00,-2.4719129897495420e+00,-5.4739193678457045e+00,1.1038185595110424e+00,-3.4109759801367483e+00,2.4858673017633701e+00,8.7127914768721269e+00,-3.8727664197317369e+00,-3.1000307210936517e+00,-4.4093300926400598e+00,-2.7534049499474231e+00,5.5544240347977345e+00,6.2085040136089953e-02,-2.7627542837420092e+00,-3.3648605139646803e+00,6.2716922038010336e+00,3.7969689293016988e+00,-1.5658859785968546e+00,2.0645620294562268e+00,-3.1009049091323213e+00,2.5934688669174557e+00,3.9764787831495223e+00,2.2219104835850745e+00,-3.4584685262699528e+00,6.9380736725577634e+00,-1.2801774090166289e+00,3.2467482321210155e+00,-5.6536665593664670e-01,-4.5466621748905505e+00,-8.1276212785783197e-01,-7.7985125680049339e-01,-7.9232676777970279e-01,2.4754035421359508e+00,5.2420227291620627e+00,-1.9307576343608299e+00,4.8045693498215813e-01,2.2709640648238052e+00,-4.8368106276163303e+00,2.6193740323234542e+00,-4.3960242796979569e+00,-7.1650811233444625e+00,3.1890137433705346e-01,6.9515951952868420e+00,8.7024701131969096e-01,-3.4277876890078938e+00,-2.7512809278580099e+00,-5.4569913878943899e-01,8.4910192600610834e+00,-2.0508874323324561e-01,-3.2105577989968577e+00,-1.6610398725322020e+00,3.9517115766428956e+00,4.4004096099363270e+00,7.0560645665547739e-01,-7.0148090738762345e+00,-4.6503811981205088e+00,9.8220870681562666e-01,-4.1071479531549597e+00,-5.1905577951808946e-02,1.0821425622293226e+01,-1.3588723753930605e+00,-2.7822426401058309e-01,1.8066819111347701e+00,1.9132848943902943e+00
1.0133938199633357e+00,4.3121258626914987e+00,2.4472524888885774e+00,-1.0876919856262761e+00,-2.4087210422401861e-03,-7.4796990285896747e+00,3.8949315972391800e+00,1.3440919935608830e+00,1.5852651087591263e-02,-1.4356181556929757e+00,-3.3190154157065024e+00,1.6189057809565737e+00,2.7091508632661681e+00,3.7372398231775228e-01,-1.7711624685194858e+00,-1.8032722007154058e+00,2.9412539853272341e+00,2.1127409518181324e+00,7.4958264934879704e-01,-7.4319711676879396e-01,7.3874716377307772e+00,-2.5462207515258992e+00,-2.6111622920752406e+00,5.0065851378322834e-01,-3.9872124243619811e+00,-2.0546187616913696e+00,3.7163570858232502e+00,4.1791781084222439e+00,-1.3581172865212421e+00,-4.9161214169320022e-01,3.9568475200258271e+00,-2.7703765345897673e+00,-2.3075044608876953e+00,-4.3875601217097859e+00,-4.4453068218265299e+00,5.6466786741948463e+00,2.8554264957018627e+00,2.1709104392300738e+00,1.1777142195236499e+00,1.6524356767925230e+00,-4.9895203305495722e-01,5.7769998786216030e+00,-2.6558241592071914e+00,1.6600119323536675e+00,-7.1082479417417552e+00,-3.8948916616500053e+00,-6.2283191688785516e-02,-3.3888174531844366e+00,2.1523404391762169e+00,-8.1706863982128972e+00,5.1476369631692780e+00,1.7467906546305001e+00,-2.7463168072784239e+00,2.5316843374249323e+00,-1.8374859957629575e+00,-4.8087136134340991e+00,-2.2052412240356927e+00,2.6757046514400371e+00,4.0307938663294773e-01,-4.9602068545250511e-02,3.1547787700899903e+00,3.0422581413116321e+00,-2.2006293318821899e+00,-1.5157196517115563e+00,-3.7621798789128529e+00,-1.6452850386742921e+00,-4.9115201841453660e-01,3.0032977592635222e+00,6.3331380190245612e-01,2.9116137993462252e+00,-4.3752911185024923e-01,6.7306998370977089e-02,1.5306657000754289e+00,6.1839710385379121e-01,-3.6816473201724020e-01,-3.3578356658074568e+00,-4.4577509564631956e+00,-8.3247125510462165e+00,-6.5684856376737173e+00,9.7541289278581478e-01,-1.5223713023048457e+00,1.1894083203678909e+00,1.0185249923761839e+00,5.3382784090633519e+00,-9.6409215967388595e-01,-1.7191863164527530e+00,-7.4445875678287416e+00,6.0277999828368722e-01,5.3339574846159943e+00,-3.8355967917573510e+00,-1.2776219517033505e-01,-1.6797627724587081e+00,-1.8119653825963864e+00,-1.3152066946163616e+00,-4.3926416627458247e+00,-2.8988541698472443e+00,5.2507148444447926e+00,2.5782773443235216e+00,-1.1004307986451312e+00,2.2318456315038584e+00
9.1895395281590547e-02,-5.4411045191764327e+00,8.4585142661687951e-01,5.2699138100354412e+00,4.9393165373979175e-01,-2.7543859736996072e+00,1.4578297984935147e+00,-9.5000020621561436e+00,6.1378760076997105e+00,7.0770269750735706e-02,-3.2782804062799049e+00,3.8590443516786848e+00,-2.8012079171833204e-01,9.2017423183264091e-01,3.4709758643121180e+00,1.2995654776549783e+00,-4.0138501710617724e+00,2.0367209941016995e+00,-1.7316511613424652e+00,-4.1878790656283611e+00,3.5300963455866987e+00,-1.9163511057838887e+00,2.2118871334914481e+00,-5.8109522412467483e+00,-1.0142396112390733e+01,3.0983457972944843e+00,1.0296368684992818e+00,-7.5882590851158529e+00,1.5965352200989633e+00,-8.2208493541499994e+00,-1.2401905466257057e-01,-7.9727465361834984e+00,4.2908691958736185e+00,3.6790446743527325e+00,1.8471063778312116e+00,-8.3107847442333904e-02,4.5231757177745662e+00,1.0593503284137637e-01,-2.4681797893183108e+00,9.5332078439968126e-01,4.7764247487107425e-01,1.4568818374885519e+00,-1.7804485637014060e+00,1.7056356236991013e+00,7.3413958180828551e+00,-2.2461286846585278e+00,-5.9075708606555484e+00,-5.7485680526290253e+00,1.5064146098676319e+00,1.4930137953131974e+00,9.4202700659871130e-02,1.0245358912623195e+00,4.6041475956708657e+00,2.4871892591711813e+00,-5.5276157245335877e-01,-2.6216252502689774e+00,7.1870017476056898e+00,-3.6818366660197466e+00,2.8776526424140597e-01,-6.6907912290887395e-01,7.7385468233094845e-01,-6.3479564276714386e+00,2.7613931553098094e+00,1.0571081478457220e+00,-1.0314795497555540e+00,2.2183794135281082e-01,-1.4147056379239507e+00,3.1594756483555679e+00,-4.2151429695415326e+00,8.8607482563296136e-01,3.6685592195330607e+00,-2.8574299460593255e-01,-1.6782055828050229e+00,4.0642179104867804e+00,3.8421374809827036e+00,1.0462975496989542e+00,-3.3742709762991256e+00,1.1181462559970461e+00,-3.1869010078250208e+00,1.4756575141563992e+00,1.6467073195260433e+00,-2.8975732592258971e+00,-4.0712428627018742e+00,7.7355784591888570e+00,-1.8353359767415993e+00,-4.3266852120196795e+00,-2.2878615811702940e-01,-1.1681985580037837e+00,-1.8900091355876751e+00,1.7033227967225293e+00,5.2597091194209886e+00,-4.3951574715685506e+00,-1.0727710487514690e+01,-4.5415473583423758e+00,-3.7578415461331671e-02,-6.6873010907335639e-01,-2.8543023315028502e+00,2.0936502164761972e+00,-6.9633409409442154e-02,-1.2911038068628491e+00
9.5487393214084471e-01,-5.2819187084335262e+00,-3.9284030802191916e+00,4.8234786456393692e+00,3.2712955497697140e+00,-9.5582572348226269e-01,3.8648067975243783e-01,-4.1136118411711085e+00,5.0595221159704185e-01,1.2326008110084643e+00,2.7390485754223461e+00,-1.9142141561219219e+00,-8.7857497284710839e-01,-1.9694896010911389e+00,5.2085946147984714e+00,-6.2077077451053295e+00,4.1497032697283451e+00,-6.2567518315218571e+00,-6.7969711022967028e-01,1.3117986647663287e+00,2.5315861255953975e+00,3.9977199344665344e+00,1.0573531970998096e+00,5.1441842999181935e+00,-6.5401329892151843e+00,-4.1386253992659761e+00,1.1138892215741139e+00,-1.2097729928700427e+00,-1.4934256940899865e-02,-3.5826577757992890e+00,-6.0682268455006494e-01,2.2482057195254823e-01,1.2000959389534607e+00,-1.6618890981747434e+00,-1.0421042654602461e+00,5.9883558934527032e+00,3.6487868023957898e-02,-4.9313182235062021e+00,-2.2559230563985384e+00,1.1453032206576652e+00,-7.0135685409512254e+00,4.2252458443852925e+00,3.7694516267309136e-01,1.1889939600303903e+00,-1.1263476662226304e+00,-4.2599286134104766e+00,4.3768009713150429e+00,4.2022113009824524e-01,-8.8548073620589640e-02,5.9975340662207810e-01,1.8531555044559547e+00,1.1126422854736024e+00,-7.3680095926628804e+00,3.0463711523174113e+00,-8.6792133728936394e-01,-2.9419584347239391e+00,-5.1758093954344391e+00,2.8218960354198850e+00,-2.1884150364508965e+00,4.7292210224478293e-01,-1.5953071044656986e-01,1.8423641912099842e-01,2.1993654272319167e+00,-1.2007942275693302e+00,-1.8514426364103720e+00,-1.3813424837442803e+00,-8.8284349248379819e+00,-4.8184258200718517e+00,-1.2196114078958260e+00,-3.9495556956691478e+00,-5.7321221529048110e+00,-2.2550533621026245e+00,3.4113808883792927e+00,-9.6774747664303251e-01,-4.9839285820615000e+00,-1.7755342600342168e+00,-1.4140442479616273e+00,-3.2549574148068436e+00,4.3204483042110962e+00,1.4325252567085247e+00,1.3687756321444939e+00,1.7015662904196538e+00,-4.2303517430478772e+00,1.9549327105849581e+00,-3.9959026570280050e+00,-3.0708947452269340e+00,2.9886230904099982e+00,-4.8858943193969662e-01,3.0005229209852258e-01,-4.1389290950273994e-02,1.0050056675863579e+00,-1.5624014781068898e+00,5.2310874515433214e+00,3.9949191273618267e+00,1.3954749789177852e+00,-1.9959962068031589e-01,-2.3306501728517652e+00,-3.0110814431897635e+00,-3.9287181870186831e+00,-2.1419663431171663e+00
6.4342988162201662e+00,2.1350208960391126e-01,7.2246701941779756e+00,-1.6482844976622291e-01,2.9720824087616466e+00,-6.0994653088476340e+00,-1.1801286984597139e+00,-2.6720371876778413e+00,-1.3826246966373950e+00,-1.0350365159381389e+00,-8.1024311801902069e+00,2.6858734433360207e+00,7.8468191948723565e-02,1.2429923814102053e+00,-8.1447909991787681e-01,1.2714236256206592e+00,-1.7002537934852238e+00,4.5412299582797759e+00,-1.1466432393090504e+00,-3.6460176360702730e+00,2.1958715131144233e+00,-2.5719532182395595e+00,1.6132849263912650e+00,1.3247542335604046e-02,-5.7486638559898573e+00,-1.4838878993580098e+00,2.9231044690848536e+00,6.6856305428272911e-01,-1.7831636750742810e+00,-3.0396356070021735e+00,2.6766381377886441e+00,-2.2258275009539323e+00,3.7809292547726420e-01,-6.0829239323627817e+00,2.2456354425086711e+00,1.4744866931545837e+00,1.5525654485289184e-01,3.9939276129503685e+00,-3.0634102105355254e-01,-3.5738810832982626e+00,-1.6615315191394611e+00,1.0719686605573662e+00,-4.9725071740574576e+00,-1.2395543799836655e+00,-2.5589630613779857e+00,6.2449900748577780e-01,5.5158156263689051e+00,-9.8571631631731027e-01,7.6940133975098934e-01,2.9990233528523889e+00,6.1371114351231404e-01,3.1716304496725822e+00,2.4757267400899226e+00,2.0871571019704143e+00,8.8672583695400431e-01,-1.9263956066810384e+00,-1.0895653166862469e+00,-1.6163219741619956e+00,-7.6591579717099298e+00,2.5137636585485845e+00,-7.0343155231635279e-01,3.8839003656324955e-01,-9.9503404295497289e-01,2.5899313963992023e+00,-1.2338922110380053e+00,-1.0816535331577655e+00,2.8109022493589886e+00,-7.2087293802484531e+00,-1.6156091587299204e-01,-8.6033518159427125e-01,3.0650165114675032e-01,-7.1963461633319330e+00,-3.8876565671431571e+00,2.0628726291259958e+00,-6.5104881951557454e+00,1.4400323972819260e+00,2.0749213287432164e+00,4.4475509922998118e+00,-5.3272661763951512e-02,1.5013719336774562e+00,-6.6791437731990850e+00,-5.6159052495600132e+00,-3.6903016045630093e+00,1.6581790917784140e+00,-3.4003191941757187e+00,5.0520053680287775e+00,3.5955065580714529e+00,-3.4736634780135134e-01,6.0641823843311951e+00,1.4758824046301977e+00,1.9401718222889803e+00,5.2216031394736051e-01,3.7474544296955203e+00,-8.1358974539916118e-01,-4.8108553696340444e+00,-1.7823085411696677e+00,3.4042697684863138e-01,7.0412342261320937e+00,-1.5815955571357585e+00,2.5778251376643833e+00
-5.4012718770516202e+00,9.5065971354745891e+00,-4.3325591161771210e-01,4.0074542066586201e+00,7.3587853099075595e-01,-1.3202908016400285e+00,6.3284697847378286e+00,1.5892271420637936e+01,1.6935573203567513e+00,9.6003594614996519e+00,7.4688628835568027e-01,7.7523941659137030e-01,-3.3197996282522970e+00,3.4236045064263041e+00,2.7398714879605661e+00,8.6205346195814077e+00,2.0032189886216609e+00,-3.5186326297499426e+00,-4.7956754265697521e-01,3.0279657377203324e+00,6.6359990061111516e+00,7.5663005387666038e-01,-1.3069460677479283e+00,2.6555403393394883e-01,6.0040691477005215e+00,-1.4337981481111852e+00,-5.9760257146801923e+00,8.0054246305257273e+00,-1.6055296334378970e+00,8.4672996353778007e+00,-3.5447334871755563e+00,5.0392515703863761e-01,-8.3841559020680645e+00,4.6189118544668624e+00,-6.2573896408260294e+00,-2.1443935963132139e+00,9.5883922782730835e-01,3.9506091128010179e+00,5.0308472151118258e+00,-1.2609782781762485e+01,-1.9394979241390595e+00,-3.7274172822976714e+00,-8.7242523355963666e+00,-1.3465976069773684e+00,4.8927168411517208e+00,4.5879544794591780e+00,-2.3232505102946996e+00,4.8150932713751722e+00,-2.5315635453616592e+00,-1.0331786152193674e+00,8.8528055966904562e-01,-1.1453755062911022e+00,3.9599328776238627e+00,-3.9810296967519115e-02,7.8865363369865449e-01,2.8064109837453453e+00,-6.1864617960677899e+00,2.3169239855532222e+00,-6.2488033675702344e+00,-7.0610605043490260e-02,-3.2888982998520735e+00,1.3387776871418278e+00,2.0022924670201014e+00,3.1767685963876771e+00,-3.2685910468176052e+00,3.3897888849925111e+00,5.1872905136890990e-01,1.6368593229761286e+00,-1.3386305879221281e+00,6.2277089001726504e-01,4.6529429651274050e+00,4.5641889634516124e+00,-2.3274239190494588e+00,4.8477455732437308e-01,4.0690974878986219e-01,-1.0273280662568471e+01,2.2961968471950347e+00,3.8871058578113349e-01,-2.9474258156099782e+00,1.9288956226839562e+00,2.8045074148290858e+00,1.6744665940381531e+00,-4.7910523826973499e+00,6.0262762970882333e-01,1.7034901431171887e+00,3.5690710041336002e+00,-4.1809855323718006e+00,-7.5760092076215519e+00,-1.1651095813768972e+00,-2.3938207548937287e+00,2.8800915194384874e-01,1.4205591667317963e+00,-6.0282139621923800e+00,3.9439222347671934e+00,1.4554468673323964e+00,-1.1291155567713579e+01,3.7345377148397212e+00,6.6409796876626865e+00,5.6316501541705477e-01,-5.1227566462216858e+00
